customerID,Name,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Age,Under 30,Married,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Premium Tech Support,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
6923-EFPNL,Ravin Chhetri,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),1552.5,6033,Yes,39,No,No,299.4,13,No,No,Yes,0,0,1197.6,7230.6
9574-RKJIF,Narayan Lama,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Cash,2832,85161,Yes,52,No,Yes,865.5,6,No,No,No,0,2400,25965,113526
2619-WFQWU,Kalini Dangol,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,eSewa,2104.5,2104.5,Yes,34,No,No,67.2,6,No,No,Yes,0,0,67.2,2171.7
0778-NELLA,Dashrath Dhami,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1041,8883,Yes,43,No,No,0,9,No,No,Yes,0,0,0,8883
4614-NUVZD,Chitralekha Chaturvedi,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Cash,2433,2433,Yes,53,No,No,685.8,24,Yes,No,Yes,0,0,685.8,3118.8
3803-KMQFW,Amala Rawal,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,616.5,616.5,Yes,25,Yes,Yes,1137.6,0,No,No,No,0,0,1137.6,1754.1
6804-GDMOI,Nitisha Joshi,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Cash,3198,192852,Yes,39,No,No,1236.9,28,Yes,Yes,Yes,0,0,75450.9,268302.9
9572-MTILT,Radhe Mishra,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Cash,3202.5,187587,Yes,47,No,Yes,1479.3,21,No,Yes,No,0,1200,87278.7,276065.7
9611-CTWIH,Gitanjali Sharma,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cash,2683.5,7213.5,Yes,56,No,No,484.5,13,Yes,No,Yes,0,0,1453.5,8667
0329-GTIAJ,Mahita Rakhal,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Cash,2937,9459,Yes,40,No,No,905.4,7,Yes,Yes,Yes,0,0,2716.2,12175.2
6629-CZTTH,Rudra Poudel,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,eSewa,1671,1671,Yes,62,No,No,1446.6,22,Yes,No,Yes,0,0,1446.6,3117.6
5364-EVNIB,Bikram Satyal,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Cash,2394,29203.5,Yes,61,No,No,926.4,3,No,No,Yes,0,0,12043.2,41246.7
5087-SUURX,Kshiti Subedi,Female,0,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Cash,1171.5,20095.5,Yes,46,No,Yes,0,30,No,No,Yes,0,0,0,20095.5
0013-EXCHZ,Namrata Mahatto,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,eSewa,2517,8022,Yes,75,No,Yes,221.4,11,No,Yes,Yes,0,0,664.2,8686.2
5550-VFRLC,Bharti Bastola,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2095.5,2095.5,Yes,70,No,No,1303.5,30,No,No,No,0,1200,1303.5,4599
4929-BSTRX,Ranjika Ojha,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,eSewa,1606.5,1606.5,Yes,61,No,No,47.7,14,No,No,Yes,0,0,47.7,1654.2
2225-ZRGSG,Muzur Giri,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mobile Banking,2817,197371.5,Yes,38,No,Yes,164.4,14,No,Yes,Yes,0,0,11508,208879.5
5271-YNWVR,Bikram Thakuri,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Cash,3394.5,235680,Yes,48,No,Yes,710.1,22,Yes,Yes,Yes,0,0,48286.8,283966.8
2657-ALMWY,Sweata Magar,Female,1,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Cash,2548.5,65092.5,Yes,65,No,Yes,547.8,3,Yes,No,Yes,0,0,14242.8,79335.3
6330-JKLPC,Akul Mali,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mobile Banking,2415,26907,Yes,42,No,Yes,345,27,No,No,Yes,0,0,3795,30702
4667-OHGKG,Yogesh Ojha,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,eSewa,579,579,Yes,61,No,No,1476,0,No,No,No,0,0,1476,2055
1660-HSOOQ,Tulsi Rana,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,eSewa,1489.5,1489.5,Yes,60,No,No,125.4,8,No,No,No,0,1200,125.4,2814.9
7253-UVNDW,Sudeshna Gupta,Female,0,No,No,46,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),1630.5,73804.5,Yes,52,No,No,1356,17,No,Yes,Yes,0,0,62376,136180.5
7228-OMTPN,Unnat Jha,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cash,2653.5,11119.5,Yes,32,No,No,1474.2,15,Yes,No,Yes,0,0,5896.8,17016.3
6284-AHOOQ,Harka Thakur,Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mobile Banking,2715,57318,Yes,71,No,No,1383.3,27,No,Yes,Yes,0,0,30432.6,87750.6
2344-JMOGN,Tika Shrestha,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,eSewa,2845.5,26718,Yes,54,No,Yes,524.1,6,No,Yes,Yes,0,0,4716.9,31434.9
3799-ISUZQ,Tila Khas,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mobile Banking,2098.5,15885,Yes,49,No,Yes,1062.6,3,No,No,Yes,0,0,7438.2,23323.2
1794-HBQTJ,Nitisha Khatiwada,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1458,1458,Yes,22,Yes,No,196.2,52,No,No,Yes,0,0,196.2,1654.2
2460-FPSYH,Lina Mahara,Female,1,No,No,40,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Cash,1674,63280.5,Yes,72,No,No,0,6,Yes,No,No,0,2400,0,65680.5
4818-DRBQT,Nishant Pokhrel,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mobile Banking,2404.5,67957.5,Yes,29,Yes,Yes,780.9,47,No,No,Yes,0,0,22646.1,90603.6
1320-HTRDR,Samjana Bastola,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2265,6618,Yes,30,No,No,1425.3,85,No,No,Yes,0,0,4275.9,10893.9
1493-AMTIE,Gayatri Ghimire,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mobile Banking,606,606,Yes,28,Yes,No,329.4,0,No,No,No,0,0,329.4,935.4
6424-ELEYH,Sushila Subba,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2242.5,6885,Yes,39,No,Yes,1055.4,13,No,No,Yes,0,0,3166.2,10051.2
4391-RESHN,Maulik Koirala,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,eSewa,3121.5,74103,Yes,49,No,No,488.4,2,Yes,Yes,Yes,0,0,11233.2,85336.2
6821-BUXUX,Nabila Joshi,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Cash,2899.5,37335,Yes,28,Yes,No,510.6,41,No,No,Yes,0,0,6637.8,43972.8
5028-HTLJB,Bikalpa Pujari,Male,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,601.5,601.5,Yes,69,No,No,596.1,0,No,No,No,0,0,596.1,1197.6
9801-GDWGV,Kanika Tuladhar,Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Cash,3103.5,119833.5,Yes,52,No,No,1042.2,28,Yes,No,Yes,0,0,40645.8,160479.3
2320-JRSDE,Uma Oli,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Cash,597,597,Yes,33,No,Yes,224.7,0,No,No,No,0,0,224.7,821.7
0601-WZHJF,Aditya Paneru,Male,0,Yes,No,14,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Cash,1390.5,20031,Yes,53,No,Yes,0,12,Yes,No,Yes,0,0,0,20031
5143-WMWOG,Harsha Lama,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Cash,598.5,598.5,Yes,62,No,No,528.3,0,No,No,No,0,0,528.3,1126.8
5393-RXQSZ,Yogendra Pujari,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Cash,2388,2388,Yes,40,No,No,579.6,22,Yes,No,Yes,0,0,579.6,2967.6
0231-LXVAP,Prasanna Bista,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Cash,2277,2277,Yes,23,Yes,No,1336.8,27,No,Yes,Yes,0,0,1336.8,3613.8
9444-JTXHZ,Tufan Phuyal,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Cash,2286,2286,Yes,53,No,Yes,1054.5,14,No,No,No,0,1500,1054.5,4840.5
5510-BOIUJ,Palesh Karki,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,577.5,577.5,Yes,35,No,No,384.3,0,No,No,No,0,0,384.3,961.8
4471-KXAUH,Jasmine Siwakoti,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Cash,2529,107652,Yes,58,No,Yes,321.9,22,No,Yes,Yes,0,0,13519.8,121171.8
7638-QVMVY,Hardika Nepali,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Cash,2370,15688.5,Yes,63,No,No,782.7,2,No,No,Yes,0,0,5478.9,21167.4
3244-DCJWY,Neelu Kharel,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2107.5,2107.5,Yes,27,Yes,No,690,59,No,No,Yes,0,0,690,2797.5
0875-CABNR,Rishma Mahat,Female,1,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),2538,25966.5,Yes,70,No,No,505.5,30,Yes,No,Yes,0,0,5055,31021.5
7812-FZHPE,Indu Ghimire,Female,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,723,12297,Yes,31,No,Yes,547.8,0,No,No,No,0,0,9312.6,21609.6
4797-AXPXK,Sadhika Thakuri,Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Cash,1800,1800,Yes,64,No,No,1304.4,16,No,Yes,No,0,300,1304.4,3404.4
5229-PRWKT,Naman Khas,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Cash,2596.5,19489.5,Yes,47,No,No,742.8,2,Yes,No,Yes,0,0,5942.4,25431.9
6982-UQZLY,Shasi Gupta,Female,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,eSewa,625.5,625.5,Yes,80,No,Yes,685.8,0,No,No,No,0,0,685.8,1311.3
5057-LCOUI,Krithya Pathak,Female,0,No,No,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Cash,1522.5,60342,Yes,35,No,No,0,4,Yes,No,Yes,0,0,0,60342
0193-ESZXP,Neeta Bhatta,Female,1,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),3165,186165,Yes,73,No,Yes,508.2,19,Yes,Yes,Yes,0,0,29475.6,215640.6
4369-HTUIF,Kuber Gupta,Male,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mobile Banking,2554.5,15108,Yes,73,No,No,882.3,30,No,No,Yes,0,0,5293.8,20401.8
0156-FVPTA,Madan Pariyar,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Cash,1626,34581,Yes,48,No,Yes,817.2,21,No,Yes,Yes,0,0,17978.4,52559.4
1984-FCOWB,Shivani Gauchan,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Cash,3285,230236.5,Yes,21,Yes,Yes,1256.4,59,Yes,Yes,No,0,4500,87948,322684.5
0654-HMSHN,Nayan Pant,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Cash,3132,64738.5,Yes,45,No,Yes,1279.5,3,Yes,No,Yes,0,0,26869.5,91608
5287-QWLKY,Hina Thakur,Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),3153,226443,Yes,79,No,Yes,1339.8,8,Yes,No,Yes,0,0,95125.8,321568.8
5196-SGOAK,Bulbul Shrestha,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Cash,2271,2271,Yes,39,No,No,271.5,21,No,No,Yes,0,0,271.5,2542.5
1891-UAWWU,Mahita Siwakoti,Female,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Cash,2724,58530,Yes,79,No,Yes,143.1,17,No,No,Yes,0,0,2862,61392
6108-OQZDQ,Meera Niraula,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Cash,2938.5,11535,Yes,21,Yes,Yes,299.4,51,Yes,No,Yes,0,0,1197.6,12732.6
0363-QJVFX,Vishnu Nepali,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),3244.5,102987,Yes,22,Yes,No,830.7,73,Yes,Yes,Yes,0,0,26582.4,129569.4
9840-DVNDC,Sachit Shukla,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),2415,13891.5,Yes,45,No,No,192,26,No,No,No,0,300,1152,15343.5
3096-JRDSO,Maiya Paneru,Female,1,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mobile Banking,3129,86032.5,Yes,73,No,Yes,305.7,27,No,Yes,Yes,0,0,8253.9,94286.4
8042-JVNFH,Pravash Karn,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,eSewa,2140.5,2140.5,Yes,23,Yes,No,1058.4,51,Yes,No,Yes,0,0,1058.4,3198.9
3374-LXDEV,Nageena Kumale,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Cash,2682,33970.5,Yes,42,No,No,257.7,15,No,Yes,Yes,0,0,3350.1,37320.6
5049-GLYVG,Narendra Pandit,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,618,618,Yes,56,No,No,1417.8,0,No,No,No,0,0,1417.8,2035.8
5883-GTGVD,Punya Dangol,Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Cash,2998.5,57952.5,Yes,54,No,No,65.7,18,Yes,No,Yes,0,0,1248.3,59200.8
4817-QRJSX,Madhavi Parajuli,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2430,24541.5,Yes,46,No,No,1485,19,No,No,Yes,0,0,14850,39391.5
2398-YPMUR,Lina Joshi,Female,1,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2104.5,27502.5,Yes,77,No,Yes,1135.8,19,No,No,No,0,2700,14765.4,44967.9
9985-MWVIX,Indira Gauchan,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,eSewa,2104.5,2104.5,Yes,53,No,No,1262.7,9,No,No,Yes,0,0,1262.7,3367.2
1265-XTECC,Malika Mahatara,Female,1,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),2896.5,197457,Yes,68,No,Yes,59.4,19,No,No,Yes,0,0,4039.2,201496.2
2237-ZFSMY,Ojaswi Upadhyaya,Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Cash,2866.5,110785.5,Yes,29,Yes,No,134.4,71,Yes,Yes,Yes,0,0,5241.6,116027.1
4871-JTKJF,Yamuna Thakur,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2089.5,2089.5,Yes,70,No,No,933.9,5,No,No,Yes,0,0,933.9,3023.4
1415-YFWLT,Mankumari Maharjan,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cash,2679,2679,Yes,68,No,No,906.9,30,No,No,Yes,0,0,906.9,3585.9
6711-VTNRE,Krithya Pokhrel,Female,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Cash,2626.5,92343,Yes,42,No,No,831.6,24,Yes,Yes,Yes,0,0,29937.6,122280.6
3500-RMZLT,Ana Rajbanshi,Female,1,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,eSewa,2889,42802.5,Yes,76,No,No,573.3,8,No,Yes,No,0,4500,8599.5,55902
4548-SDBKE,Indu Magar,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Cash,2556,14244,Yes,26,Yes,No,1034.7,46,Yes,No,Yes,0,0,5173.5,19417.5
8066-POXGX,Malika Shukla,Female,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Cash,1053,13383,Yes,28,Yes,No,0,53,Yes,No,Yes,0,0,0,13383
4143-OOBWZ,Ananta Raut,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Cash,2439,12489,Yes,33,No,Yes,753.3,26,No,No,Yes,0,0,3766.5,16255.5
7854-EKTJL,Sonali Neupane,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Cash,588,1075.5,Yes,31,No,No,894.3,0,No,No,No,0,0,1788.6,2864.1
9102-IAYHT,Mayuri Rijal,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Cash,2563.5,43548,Yes,29,Yes,Yes,1432.8,26,Yes,No,Yes,0,0,24357.6,67905.6
3422-LYEPQ,Prithivi Maharjan,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2130,2130,Yes,57,No,Yes,565.2,19,No,No,Yes,0,0,565.2,2695.2
2642-DTVCO,Arnav Karki,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Cash,2551.5,22395,Yes,68,No,No,365.4,6,No,No,No,0,900,3288.6,26583.6
4361-JEIVL,Sundar Pariyar,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Cash,1332,1332,Yes,29,Yes,No,214.2,52,Yes,No,Yes,0,0,214.2,1546.2
1363-TXLSL,Ratna Kathayat,Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2109,2109,Yes,80,No,Yes,1173,27,No,No,Yes,0,0,1173,3282
9507-EXLTT,Suntali Samal,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mobile Banking,2380.5,2380.5,Yes,30,No,Yes,708.9,52,No,No,Yes,0,0,708.9,3089.4
9846-GKXAS,Adesha Deuba,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mobile Banking,2724,24292.5,Yes,53,No,No,40.2,9,Yes,No,Yes,0,0,361.8,24654.3
6017-PPLPX,Ujesh Thakuri,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2113.5,44128.5,Yes,47,No,Yes,494.7,8,No,No,Yes,0,0,9894,54022.5
7136-RVDTZ,Hem Joshi,Male,1,No,No,70,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Cash,1357.5,97933.5,Yes,79,No,No,0,20,No,No,Yes,0,0,0,97933.5
4581-SSPWD,Ana Dahal,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2274,7389,Yes,63,No,No,156,23,No,No,No,0,300,468,8157
6927-WTFIV,Tribhuwan Pandey,Male,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),2139,41676,Yes,78,No,No,171.3,22,No,No,Yes,0,0,3426,45102
3398-ZOUAA,Nishant Rajbanshi,Male,1,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2073,44242.5,Yes,76,No,Yes,592.2,18,No,No,Yes,0,0,12436.2,56678.7
0378-NHQXU,Siddhika Rawal,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Cash,2647.5,43819.5,Yes,31,No,Yes,537.3,9,No,No,Yes,0,0,9134.1,52953.6
4512-ZUIYL,Sohani Mahaseth,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mobile Banking,2100,4591.5,Yes,31,No,No,1132.8,10,No,No,Yes,0,0,2265.6,6857.1
7969-AULMZ,Sabitri Kharel,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cash,2920.5,63585,Yes,63,No,No,271.8,10,Yes,No,Yes,0,0,5707.8,69292.8
0568-ONFPC,Raunak Tuladhar,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mobile Banking,777,4050,Yes,34,No,Yes,1201.5,0,No,No,No,0,0,6007.5,10057.5
0733-VUNUW,Nanda Gurung,Male,0,No,No,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mobile Banking,1669.5,42016.5,Yes,43,No,No,269.7,5,No,No,No,0,1800,6472.8,50289.3
4550-EVXNY,Kripa Rajput,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2089.5,2089.5,Yes,52,No,No,1477.2,8,No,No,Yes,0,0,1477.2,3566.7
2968-SSGAA,Karuna Kunwar,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Cash,3018,31806,Yes,41,No,No,1356.3,3,Yes,No,Yes,0,0,13563,45369
4844-JJWUY,Krithya Sigdel,Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Cash,2580,2580,Yes,65,No,No,864.6,22,Yes,No,Yes,0,0,864.6,3444.6
6777-TGHTM,Mayuri Nepal,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),3208.5,173565,Yes,44,No,No,894,4,Yes,No,Yes,0,0,47382,220947
3538-WZPHD,Dev Siwakoti,Male,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Cash,888,2383.5,Yes,46,No,No,0,3,No,No,Yes,0,0,0,2383.5
4785-QRJHC,Vivek Nepali,Male,1,Yes,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mobile Banking,1797,84499.5,Yes,80,No,Yes,0,15,No,Yes,No,0,4500,0,88999.5
8610-WFCJF,Neeta Mahat,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cash,2868,143505,Yes,53,No,Yes,1488.9,9,Yes,No,Yes,0,0,72956.1,216461.1
4905-JEFDW,Srijal Satyal,Male,0,No,No,11,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Cash,1248,14118,Yes,39,No,No,0,5,No,No,Yes,0,0,0,14118
7881-INRLC,Swapnil Sunwar,Male,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),3025.5,142200,Yes,34,No,No,423.6,3,Yes,No,Yes,0,0,19062,161262
0117-LFRMW,Radhe Rai,Male,0,Yes,Yes,37,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mobile Banking,1206,43464,Yes,52,No,Yes,0,23,No,No,Yes,0,0,0,43464
6172-FECYY,Mayur Adhikari,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Cash,2535,127645.5,Yes,55,No,Yes,1188,20,No,No,Yes,0,0,58212,185857.5
1965-AKTSX,Krithya Kumale,Female,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Cash,2368.5,33055.5,Yes,65,No,No,490.8,6,No,No,Yes,0,0,6871.2,39926.7
4786-UKSNZ,Anmol Thakuri,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,606,606,Yes,45,No,No,337.5,0,No,No,No,0,0,337.5,943.5
